Employee_ID,First_Name,Last_Name,Age,Department,Region,Status,Join_Date,Salary,Salary_varience,Email,Phone,Performance_Score,Performance_numeric,Remote_Work,Tenure_variance,Years_Tenure
EMP1899,David,Williams,30,HR,California,Active,8/19/2023,N/A,Unknown,david.williams@example.com,6855078966,Excellent,4,true,2,2 Years
EMP1900,Eva,Jones,30,DevOps,Florida,Pending,3/10/2024,90856.21,Up-Mid,eva.jones@example.com,9352196262,Average,2,true,1,1 Year
EMP1901,Heidi,Brown,30,DevOps,Florida,Active,6/5/2024,111008.63,High,heidi.brown@example.com,3556434368,Excellent,4,true,1,1 Year
EMP1902,Alice,Miller,25,Finance,Nevada,Inactive,12/23/2022,52289.99,Low,alice.miller@example.com,7093170694,Poor,1,true,3,3 Years
EMP1903,Eva,Davis,N/a,Sales,Illinois,Active,6/1/2024,97926.56,Up-Mid,eva.davis@example.com,5607676163,Average,2,true,1,1 Year
EMP1904,Frank,Williams,25,Sales,Nevada,Inactive,12/23/2024,53609.38,Low,frank.williams@example.com,5345472238,Good,3,false,1,1 Year
EMP1905,Heidi,Johnson,N/a,Cloud Tech,California,Inactive,12/24/2020,95372.09,Up-Mid,heidi.johnson@example.com,8983065030,Excellent,4,false,5,4–5 Years
EMP1906,David,Johnson,30,HR,New York,Pending,8/20/2020,95432.69,Up-Mid,david.johnson@example.com,2198041846,Excellent,4,true,5,4–5 Years
EMP1907,David,Williams,30,HR,California,Inactive,10/28/2022,97615.87,Up-Mid,david.williams@example.com,2426423641,Average,2,false,3,3 Years
EMP1908,Bob,Davis,35,HR,Florida,Inactive,10/23/2022,86867.78,Up-Mid,bob.davis@example.com,8131909247,Poor,1,false,3,3 Years
EMP1909,Eva,Miller,40,Sales,California,Pending,11/20/2023,106615.71,High,eva.miller@example.com,7623039110,Average,2,false,2,2 Years
EMP1910,Bob,Williams,30,Finance,Texas,Active,3/11/2022,112856.21,High,bob.williams@example.com,4281785227,Poor,1,false,3,3 Years
EMP1911,Bob,Jones,25,Admin,California,Active,11/28/2023,60356.78,Low,bob.jones@example.com,2305248087,Poor,1,true,2,2 Years
EMP1912,David,Jones,N/a,DevOps,Texas,Inactive,5/3/2022,117870.22,High,david.jones@example.com,622072238,Excellent,4,false,3,3 Years
EMP1913,Charlie,Johnson,40,HR,Florida,Inactive,2/19/2024,95127.91,Up-Mid,charlie.johnson@example.com,5947372131,Average,2,false,2,2 Years
EMP1914,Bob,Brown,25,Admin,Illinois,Pending,11/18/2021,78818.42,Low-Mid,bob.brown@example.com,9016204786,Average,2,false,4,4–5 Years
EMP1915,Frank,Miller,40,Sales,Nevada,Pending,12/21/2022,108933.55,High,frank.miller@example.com,6886878598,Poor,1,true,3,3 Years
EMP1916,Eva,Johnson,N/a,Admin,California,Active,6/4/2024,68200.52,Low-Mid,eva.johnson@example.com,6486287202,Average,2,true,1,1 Year
EMP1917,Eva,Brown,25,Admin,California,Inactive,7/22/2022,116934.97,High,eva.brown@example.com,1954196663,Good,3,true,3,3 Years
EMP1918,Charlie,Brown,N/a,HR,New York,Active,9/14/2024,99567.78,Up-Mid,charlie.brown@example.com,5057303626,Good,3,true,1,1 Year
EMP1919,Charlie,Garcia,30,Admin,Texas,Active,10/10/2021,90216.76,Up-Mid,charlie.garcia@example.com,9246320373,Average,2,true,4,4–5 Years
EMP1920,Frank,Jones,30,Admin,Illinois,Pending,3/12/2020,96588.73,Up-Mid,frank.jones@example.com,7677537259,Average,2,true,5,4–5 Years
EMP1921,Charlie,Davis,35,Finance,Illinois,Active,12/28/2022,71109.18,Low-Mid,charlie.davis@example.com,3214505765,Poor,1,true,3,3 Years
EMP1922,Grace,Smith,40,Admin,Florida,Inactive,11/15/2020,50300.6,Low,grace.smith@example.com,1945887070,Good,3,false,5,4–5 Years
EMP1923,Frank,Davis,35,Finance,California,Pending,9/27/2023,60295.84,Low,frank.davis@example.com,5534820127,Good,3,false,2,2 Years
EMP1924,Heidi,Smith,35,DevOps,Texas,Pending,9/7/2022,113012.21,High,heidi.smith@example.com,4008385075,Excellent,4,false,3,3 Years
EMP1925,Bob,Williams,35,Cloud Tech,Florida,Pending,9/18/2024,65425.54,Low-Mid,bob.williams@example.com,5975954507,Poor,1,true,1,1 Year
EMP1926,Frank,Jones,25,Sales,Nevada,Active,4/9/2023,86850.37,Up-Mid,frank.jones@example.com,9177680897,Excellent,4,true,2,2 Years
EMP1927,Eva,Brown,30,Cloud Tech,Texas,Pending,10/5/2024,81182.07,Low-Mid,eva.brown@example.com,1265742230,Good,3,true,1,1 Year
EMP1928,Bob,Miller,N/a,Finance,New York,Inactive,10/12/2021,92222.03,Up-Mid,bob.miller@example.com,9646300401,Poor,1,true,4,4–5 Years
EMP1929,Alice,Smith,35,Finance,New York,Pending,10/14/2024,79934.83,Low-Mid,alice.smith@example.com,3693626893,Average,2,true,1,1 Year
EMP1930,Alice,Davis,35,HR,California,Inactive,7/1/2022,111201.12,High,alice.davis@example.com,3012047136,Poor,1,false,3,3 Years
EMP1931,Heidi,Brown,40,Finance,California,Active,7/8/2024,100960.05,Up-Mid,heidi.brown@example.com,2711759573,Average,2,false,1,1 Year
EMP1932,Grace,Smith,30,Sales,Illinois,Active,10/21/2020,64544.87,Low,grace.smith@example.com,9885582983,Average,2,true,5,4–5 Years
EMP1933,Frank,Smith,25,Sales,Florida,Active,1/14/2020,78662.24,Low-Mid,frank.smith@example.com,9330674583,Poor,1,true,6,5+ Years
EMP1934,Grace,Garcia,30,Sales,Florida,Pending,3/9/2023,102867.06,Up-Mid,grace.garcia@example.com,7609441282,Average,2,true,2,2 Years
EMP1935,Charlie,Smith,40,HR,Illinois,Inactive,3/27/2020,107595.95,High,charlie.smith@example.com,3372188565,Excellent,4,true,5,4–5 Years
EMP1936,Eva,Miller,40,Sales,Nevada,Inactive,4/4/2021,N/A,Unknown,eva.miller@example.com,6954132970,Good,3,false,4,4–5 Years
EMP1937,Eva,Jones,35,DevOps,Nevada,Inactive,9/11/2020,95766.91,Up-Mid,eva.jones@example.com,5066626704,Average,2,true,5,4–5 Years
EMP1938,Grace,Miller,30,Finance,Nevada,Pending,5/16/2021,51990.98,Low,grace.miller@example.com,5143776935,Excellent,4,true,4,4–5 Years
EMP1939,Heidi,Johnson,25,Sales,Nevada,Inactive,4/5/2023,83634.01,Low-Mid,heidi.johnson@example.com,6343925294,Average,2,true,2,2 Years
EMP1940,Eva,Brown,40,DevOps,Texas,Inactive,11/15/2022,N/A,Unknown,eva.brown@example.com,9611110285,Good,3,true,3,3 Years
EMP1941,Eva,Jones,30,Sales,Texas,Active,10/16/2021,82273.08,Low-Mid,eva.jones@example.com,7120072023,Excellent,4,false,4,4–5 Years
EMP1942,Frank,Garcia,30,Cloud Tech,California,Inactive,5/9/2022,94537.3,Up-Mid,frank.garcia@example.com,5591024509,Good,3,true,3,3 Years
EMP1943,Alice,Jones,35,HR,Illinois,Pending,6/6/2020,85970.65,Up-Mid,alice.jones@example.com,9109032670,Good,3,true,5,4–5 Years
EMP1944,Charlie,Jones,25,Sales,New York,Pending,10/22/2021,111071.02,High,charlie.jones@example.com,4949819420,Excellent,4,false,4,4–5 Years
EMP1945,Eva,Davis,35,DevOps,Nevada,Pending,1/12/2022,56708.34,Low,eva.davis@example.com,7942817933,Excellent,4,false,4,4–5 Years
EMP1946,Charlie,Jones,25,Admin,Illinois,Inactive,2/2/2022,104516.55,Up-Mid,charlie.jones@example.com,652775843,Excellent,4,false,4,4–5 Years
EMP1947,Charlie,Garcia,25,Admin,New York,Pending,3/28/2021,108210.15,High,charlie.garcia@example.com,6634533721,Poor,1,true,4,4–5 Years
EMP1948,Bob,Miller,40,Finance,Texas,Active,8/3/2024,N/A,Unknown,bob.miller@example.com,109121721,Excellent,4,true,1,1 Year
EMP1949,Frank,Jones,35,DevOps,California,Active,7/31/2024,80935.65,Low-Mid,frank.jones@example.com,1455937660,Excellent,4,false,1,1 Year
EMP1950,Frank,Williams,30,DevOps,California,Active,3/4/2024,107020.19,High,frank.williams@example.com,8943705262,Excellent,4,false,1,1 Year
EMP1951,Charlie,Brown,30,HR,New York,Active,9/23/2020,118677.67,High,charlie.brown@example.com,5100462775,Excellent,4,false,5,4–5 Years
EMP1952,Bob,Jones,25,Cloud Tech,Florida,Inactive,3/28/2020,63744.57,Low,bob.jones@example.com,5725659201,Average,2,false,5,4–5 Years
EMP1953,Alice,Brown,40,Cloud Tech,California,Active,5/15/2020,N/A,Unknown,alice.brown@example.com,4617520237,Poor,1,false,5,4–5 Years
EMP1954,Bob,Williams,25,Sales,New York,Pending,2/13/2021,62934.73,Low,bob.williams@example.com,9743260054,Good,3,false,5,4–5 Years
EMP1955,Bob,Williams,30,DevOps,California,Pending,12/13/2021,74654.23,Low-Mid,bob.williams@example.com,9550178331,Excellent,4,true,4,4–5 Years
EMP1956,David,Brown,N/a,Sales,Texas,Active,8/5/2024,N/A,Unknown,david.brown@example.com,5848689992,Average,2,true,1,1 Year
EMP1957,David,Smith,30,HR,New York,Pending,1/9/2020,118150.59,High,david.smith@example.com,6079848703,Average,2,true,6,5+ Years
EMP1958,David,Johnson,N/a,DevOps,Florida,Inactive,11/30/2023,91256.64,Up-Mid,david.johnson@example.com,5069176798,Average,2,false,2,2 Years
EMP1959,Bob,Davis,30,HR,Florida,Inactive,3/14/2021,85997.57,Up-Mid,bob.davis@example.com,3593744038,Good,3,false,4,4–5 Years
EMP1960,Frank,Smith,25,Finance,Texas,Pending,10/5/2020,84707.12,Low-Mid,frank.smith@example.com,4640830372,Excellent,4,false,5,4–5 Years
EMP1961,Eva,Smith,N/a,DevOps,Texas,Active,11/2/2021,84559.9,Low-Mid,eva.smith@example.com,6060148859,Poor,1,false,4,4–5 Years
EMP1962,Heidi,Miller,N/a,DevOps,California,Pending,9/18/2024,81076.91,Low-Mid,heidi.miller@example.com,8490793883,Poor,1,false,1,1 Year
EMP1963,Eva,Davis,40,Admin,Texas,Inactive,10/22/2023,N/A,Unknown,eva.davis@example.com,1368528305,Average,2,false,2,2 Years
EMP1964,Heidi,Davis,25,Finance,Florida,Pending,9/10/2023,97356.31,Up-Mid,heidi.davis@example.com,1537012423,Good,3,true,2,2 Years
EMP1965,Grace,Smith,40,DevOps,Illinois,Active,2/27/2024,114770.32,High,grace.smith@example.com,4626325143,Good,3,true,2,2 Years
EMP1966,Bob,Jones,35,Admin,California,Active,5/3/2023,109082.07,High,bob.jones@example.com,8811210313,Good,3,false,2,2 Years
EMP1967,David,Miller,40,DevOps,Florida,Inactive,4/15/2024,99944.57,Up-Mid,david.miller@example.com,2175188780,Poor,1,true,1,1 Year
EMP1968,Eva,Miller,40,HR,Florida,Pending,5/20/2023,116509.72,High,eva.miller@example.com,7941515262,Average,2,false,2,2 Years
EMP1969,Eva,Williams,30,Finance,Texas,Active,5/28/2021,84253.9,Low-Mid,eva.williams@example.com,8409112251,Excellent,4,true,4,4–5 Years
EMP1970,Charlie,Garcia,25,Cloud Tech,Nevada,Active,8/27/2024,54776.01,Low,charlie.garcia@example.com,8837505660,Poor,1,false,1,1 Year
EMP1971,Charlie,Davis,40,Sales,Nevada,Inactive,11/8/2020,71192.68,Low-Mid,charlie.davis@example.com,8632397912,Average,2,false,5,4–5 Years
EMP1972,Bob,Smith,N/a,Finance,Florida,Active,8/24/2021,96346.53,Up-Mid,bob.smith@example.com,7876553006,Average,2,true,4,4–5 Years
EMP1973,Eva,Williams,N/a,HR,Illinois,Pending,2/6/2020,116680.63,High,eva.williams@example.com,3095055604,Excellent,4,true,6,5+ Years
EMP1974,Grace,Brown,25,Finance,Florida,Inactive,10/12/2024,76343.56,Low-Mid,grace.brown@example.com,7121988191,Excellent,4,false,1,1 Year
EMP1975,Alice,Johnson,30,Sales,Nevada,Inactive,12/16/2024,99424.14,Up-Mid,alice.johnson@example.com,7788519052,Excellent,4,false,1,1 Year
EMP1976,Charlie,Garcia,35,DevOps,Florida,Inactive,4/13/2024,57656.74,Low,charlie.garcia@example.com,4864010423,Good,3,true,1,1 Year
EMP1977,Heidi,Garcia,40,Sales,New York,Pending,4/24/2020,77396.94,Low-Mid,heidi.garcia@example.com,6245618516,Excellent,4,true,5,4–5 Years
EMP1978,Grace,Garcia,N/a,DevOps,California,Inactive,10/18/2021,54299.68,Low,grace.garcia@example.com,4460045211,Average,2,false,4,4–5 Years
EMP1979,Charlie,Miller,35,HR,Nevada,Pending,2/25/2020,103563.58,Up-Mid,charlie.miller@example.com,8991511454,Excellent,4,true,6,5+ Years
EMP1980,Grace,Brown,25,Finance,California,Inactive,4/23/2022,74588.85,Low-Mid,grace.brown@example.com,1293913043,Average,2,false,3,3 Years
EMP1981,David,Garcia,30,DevOps,California,Pending,6/22/2020,113727.23,High,david.garcia@example.com,8818984840,Poor,1,false,5,4–5 Years
EMP1982,Eva,Brown,25,HR,New York,Active,1/7/2023,72828.18,Low-Mid,eva.brown@example.com,6046154020,Good,3,false,3,3 Years
EMP1983,Grace,Jones,N/a,Sales,Florida,Inactive,2/11/2020,98717.09,Up-Mid,grace.jones@example.com,1901707567,Poor,1,false,6,5+ Years
EMP1984,Frank,Garcia,40,Sales,Florida,Inactive,3/18/2023,56840.8,Low,frank.garcia@example.com,1429831521,Poor,1,true,2,2 Years
EMP1985,David,Johnson,35,Finance,Illinois,Pending,11/26/2021,61663.91,Low,david.johnson@example.com,9107322835,Average,2,true,4,4–5 Years
EMP1986,Grace,Brown,30,Finance,Nevada,Active,9/17/2024,109523.4,High,grace.brown@example.com,849378305,Poor,1,true,1,1 Year
EMP1987,Eva,Brown,25,HR,Illinois,Inactive,7/5/2024,65812.02,Low-Mid,eva.brown@example.com,3963845268,Average,2,true,1,1 Year
EMP1988,Bob,Johnson,N/a,Cloud Tech,Illinois,Inactive,7/13/2021,54708.88,Low,bob.johnson@example.com,6944391648,Excellent,4,true,4,4–5 Years
EMP1989,Heidi,Garcia,40,Admin,California,Active,8/27/2023,107661.73,High,heidi.garcia@example.com,7016934291,Excellent,4,true,2,2 Years
EMP1990,Eva,Johnson,40,DevOps,Illinois,Inactive,2/13/2021,79002,Low-Mid,eva.johnson@example.com,9132033015,Average,2,true,5,4–5 Years
EMP1991,Heidi,Brown,N/a,Admin,Texas,Pending,12/11/2023,86135.69,Up-Mid,heidi.brown@example.com,2341903105,Excellent,4,false,2,2 Years
EMP1992,Heidi,Johnson,30,DevOps,Nevada,Inactive,7/2/2021,115601.4,High,heidi.johnson@example.com,1537221555,Good,3,true,4,4–5 Years
EMP1993,Grace,Brown,N/a,DevOps,Nevada,Active,12/5/2022,64045.36,Low,grace.brown@example.com,6847323652,Poor,1,true,3,3 Years
EMP1994,David,Brown,30,DevOps,Nevada,Inactive,9/24/2024,80477.21,Low-Mid,david.brown@example.com,3774604066,Good,3,false,1,1 Year
EMP1995,Bob,Jones,30,Finance,California,Inactive,8/16/2023,61240.9,Low,bob.jones@example.com,2007843613,Poor,1,true,2,2 Years
EMP1996,David,Smith,40,Admin,Texas,Active,1/28/2021,51939.29,Low,david.smith@example.com,2442607818,Excellent,4,true,5,4–5 Years
EMP1997,Eva,Brown,40,Finance,Illinois,Inactive,5/14/2022,95284.54,Up-Mid,eva.brown@example.com,7543734763,Good,3,false,3,3 Years
EMP1998,Charlie,Garcia,35,Admin,Texas,Inactive,6/5/2024,106247.67,High,charlie.garcia@example.com,2737203762,Excellent,4,true,1,1 Year
EMP1999,Charlie,Williams,25,DevOps,Florida,Active,4/23/2020,110170.88,High,charlie.williams@example.com,8821458413,Poor,1,true,5,4–5 Years
EMP2000,Charlie,Miller,25,HR,Nevada,Pending,6/10/2024,52615.44,Low,charlie.miller@example.com,8460191343,Average,2,true,1,1 Year
EMP2001,Eva,Davis,30,DevOps,Illinois,Inactive,4/18/2020,82547.26,Low-Mid,eva.davis@example.com,3899827801,Average,2,false,5,4–5 Years
EMP2002,Bob,Smith,35,Finance,Illinois,Pending,6/29/2020,63049.22,Low,bob.smith@example.com,586950731,Good,3,true,5,4–5 Years
EMP2003,Frank,Smith,35,HR,California,Pending,2/15/2023,115229.12,High,frank.smith@example.com,1464493698,Excellent,4,true,3,3 Years
EMP2004,Grace,Smith,25,DevOps,Illinois,Pending,6/15/2023,60687.63,Low,grace.smith@example.com,9516793349,Excellent,4,false,2,2 Years
EMP2005,Frank,Jones,30,Finance,Illinois,Inactive,3/19/2022,67492.73,Low-Mid,frank.jones@example.com,5573857367,Good,3,true,3,3 Years
EMP2006,Grace,Brown,N/a,HR,Illinois,Inactive,10/25/2023,77821.79,Low-Mid,grace.brown@example.com,119236036,Average,2,false,2,2 Years
EMP2007,Charlie,Jones,35,DevOps,Texas,Active,7/14/2022,69146.95,Low-Mid,charlie.jones@example.com,6811872332,Poor,1,false,3,3 Years
EMP2008,Grace,Brown,35,Admin,Nevada,Inactive,3/12/2022,90224.82,Up-Mid,grace.brown@example.com,5104096148,Good,3,true,3,3 Years
EMP2009,David,Garcia,N/a,Finance,Illinois,Pending,6/11/2024,62603.98,Low,david.garcia@example.com,7315391148,Poor,1,false,1,1 Year
EMP2010,Bob,Jones,35,Sales,Nevada,Active,6/10/2024,71148.27,Low-Mid,bob.jones@example.com,8307482072,Average,2,false,1,1 Year
EMP2011,David,Jones,40,Admin,California,Inactive,9/21/2022,52031.74,Low,david.jones@example.com,6511893939,Excellent,4,true,3,3 Years
EMP2012,Grace,Miller,35,DevOps,Florida,Inactive,4/15/2023,N/A,Unknown,grace.miller@example.com,6557820189,Average,2,false,2,2 Years
EMP2013,Eva,Williams,N/a,HR,Illinois,Pending,2/6/2020,116680.63,High,eva.williams@example.com,4322302332,Good,3,false,6,5+ Years
EMP2014,Grace,Jones,30,Finance,Nevada,Pending,5/16/2021,51990.98,Low,grace.jones@example.com,2470739200,Excellent,4,true,4,4–5 Years
EMP2015,David,Miller,30,HR,California,Active,8/19/2023,N/A,Unknown,david.miller@example.com,3546212759,Good,3,true,2,2 Years
EMP2016,David,Johnson,30,Cloud Tech,Texas,Inactive,11/7/2021,100215.06,Up-Mid,david.johnson@example.com,2508261122,Good,3,true,4,4–5 Years
EMP2017,Charlie,Williams,40,Finance,New York,Active,10/4/2023,114587.11,High,charlie.williams@example.com,1261632487,Average,2,false,2,2 Years
EMP2018,Alice,Garcia,30,HR,Florida,Inactive,12/16/2024,71318.79,Low-Mid,alice.garcia@example.com,8995729892,Good,3,true,1,1 Year
EMP2019,Heidi,Jones,30,DevOps,Illinois,Pending,2/22/2021,77764.24,Low-Mid,heidi.jones@example.com,7629745492,Average,2,false,5,4–5 Years
